gsis_id,stats_id,injury_start_date,fantasy_data_id,swish_id,pandascore_id,injury_body_part,birth_city,first_name,age,last_name,active,team,yahoo_id,depth_chart_position,status,sportradar_id,injury_notes,player_id,fantasy_positions,rotoworld_id,search_rank,oddsjam_id,rotowire_id,full_name,position,espn_id,depth_chart_order
,,,,1106386,,Undisclosed,,Durell,24,Nchami,TRUE,,,,Active,07175d70-948f-11ee-ba04-69d58b6911bd,,11552,['LB'],,9999999,7F63E263CD94,17294,Durell Nchami,LB,,
 00-0035356,881048,,20823,881048,,Undisclosed,,Tyree,26,Jackson,TRUE,,32415,,Inactive,2fc1c9f1-9e85-449a-9a87-fa8203e8e8f9,,6040,['TE'],,566,62B5B08C4A37,13551,Tyree Jackson,TE,3916564,
,,,,1053171,,,,Jake,24,Guidone,TRUE,,,,Active,df6995b0-f01d-11ed-97df-a94b89ac5704,,11390,['OG'],,9999999,,,Jake Guidone,OG,,
,267341,,9704,,,,,Darius,34,Butler,FALSE,,9305,,Inactive,1efa534b-cff5-4b6c-ab66-d402efc99b0e,,472,['DB'],5277,9999999,,6088,Darius Butler,FS,12423,
,,,,919131,,Achilles,,Drew,25,Estrada,TRUE,,,,Active,619eedb0-c968-11ec-89b7-476565ea032f,,8543,['WR'],,386,,16326,Drew Estrada,WR,,
00-0034208,842181,,20159,842181,,,,Mike,29,Boone,TRUE,CAR,31228,,Active,9424475a-fba7-4bfd-b79c-f372ad28082a,,5209,['RB'],13438,317,1B479BECB290,13067,Mike Boone,RB,3139033,
,,,19657,,,,,Jack,28,Lynn,TRUE,,30889,,Active,3f04b229-d38a-4346-b0c8-4d8c2c18c9d7,,4739,['LB'],,9999999,,12275,Jack Lynn,OLB,2970711,
,,,21035,,,,,Venzell,,Boulware,TRUE,,,,Inactive,,,6092,['OL'],,9999999,,,Venzell Boulware,G,,
00-0033699,790004,,19562,790004,,,,Austin,29,Ekeler,TRUE,WAS,30423,RB,Active,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,,4663,['RB'],12563,94,2F6FF24424FC,12401,Austin Ekeler,RB,3068267,2
,,,15217,,,,,Barrett,30,Jones,FALSE,,26736,,Inactive,eb881031-ffac-4e6e-80c3-fdfbc6272642,,1569,['OL'],,9999999,,8632,Barrett Jones,C,15908,
,,,17202,,,,,Todd,26,Thomas,FALSE,,28852,,Inactive,525dca1a-0ef4-4a56-ace5-d5e03bdcf0a3,,2734,['LB'],,9999999,,,Todd Thomas,ILB,2513154,
,,,22282,,,,,Marvelle,25,Ross,TRUE,,33140,,Inactive,cb617c41-2983-48c6-895e-b759db173528,,7286,['WR'],,9999999,,14952,Marvelle Ross,WR,3939146,
,,,13012,,,,,Orlando,32,Franklin,FALSE,,24833,,Inactive,5997e86a-8bee-44ae-b640-7688815e12d7,,867,['OL'],6600,9999999,,7551,Orlando Franklin,G,13996,
,,,15384,,,,,Sam,30,Brenner,FALSE,,27240,,Inactive,4878ca76-b5f6-4d81-96c2-314556007b18,,1645,['OL'],,9999999,,9205,Sam Brenner,C,16375,
,540517,,16576,,,,,Nic,28,Jacobs,FALSE,,27927,,Inactive,451d7189-7d23-4288-adca-eebfa32f053b,,2203,['TE'],,9999999,,9639,Nic Jacobs,TE,17181,
,,,,1222789,,Knee - ACL,,Keaton,22,Mitchell,TRUE,BAL,,RB,Active,16341d80-f01f-11ed-97df-a94b89ac5704,Surgery,9511,['RB'],,237,5222B174E30D,16810,Keaton Mitchell,RB,,6
00-0029672,,,14222,464089,,Knee,,Riley,35,Reiff,TRUE,,25733,,Active,8048bdd1-62cf-4d01-8257-741a585dae8e,,1159,"['OL', 'OT']",7437,9999999,3998F443A8F7,8119,Riley Reiff,T,14930,
,404983,,13852,,,,,Bobby,32,Rainey,FALSE,,26455,,Inactive,56185079-5d0a-416d-9dd8-932a58bc9df7,,1059,['RB'],8173,9999999,,8413,Bobby Rainey,RB,15501,
,,,,1176768,,,,AJ,22,Finley,TRUE,LAC,,FS,Active,08ca7920-e78f-11ed-81d0-c919bd0add9b,,11121,['DB'],,9999999,F1B8212C815F,16993,AJ Finley,DB,,2
00-0027981,469472,,13275,469472,,,,Kyle,33,Rudolph,TRUE,,24830,,Active,1059e9dc-97df-4643-9116-883a0573d8b1,,943,['TE'],6459,433,,7246,Kyle Rudolph,TE,14054,
,,,,1110951,,Knee,,David,25,Perales,TRUE,PIT,,LB,Inactive,daf07480-e768-11ed-b481-7ddaf5db5f19,,11093,['LB'],,9999999,D1A5DA908796,17450,David Perales,LB,,
,,,21881,1059205,,,,A.J.,25,Epenesa,TRUE,BUF,32724,RDE,Active,3fa3a270-f8b2-4d53-a265-84bc928af5c5,,6802,['DL'],,601,4373AA4A99DA,14501,A.J. Epenesa,DE,4240585,2
,,,20999,,,,,Jordan,,Wyatt,TRUE,,,,Active,993410d1-47a0-425c-804c-6bbecf2dbe12,,6182,['DB'],,9999999,,,Jordan Wyatt,CB,3128431,
,,,,,,,,Jarrett,23,Horst,TRUE,,,,Active,fb01c4d0-f015-11ed-9101-c10c4a75ea84,,11375,['OL'],,9999999,,,Jarrett Horst,OL,,
,,,,1120347,,,,Chris,26,Blair,TRUE,ATL,,,Active,9281d541-8bcb-4785-a02e-76150910898e,,7521,['WR'],,9999999,36D104191B46,15376,Chris Blair,WR,,
 00-0035022,878935,,20793,878935,,Concussion,,Penny,27,Hart,TRUE,,32293,,Inactive,a296f2fe-7af8-4796-b50a-28ef010d0933,,5902,['WR'],,9999999,DADD2FAA1F28,13616,Penny Hart,WR,3917546,
00-0034689,,,20623,,,,,Manase,27,Hungalu,TRUE,,31696,,Active,4a1e3f81-112e-4357-b3a4-a7cb7349bd1a,,5717,['LB'],,9999999,,13202,Manase Hungalu,OLB,3056487,
,,,22340,933041,,,,Matt,25,Cole,TRUE,,33236,,Active,da92303d-1419-4cde-aa52-b120635f364a,,7352,['WR'],,351,,14914,Matt Cole,WR,4041703,
,,,,1284077,,,,Evan,24,Heim,TRUE,,,,Active,4694f887-e7df-4d8b-9ae5-fe971256bf17,,8017,"['OG', 'OL']",,,,15665,Evan Heim,OG,,
 00-0035687,,,20897,830520,,,,Bobby,28,Okereke,TRUE,NYG,31921,MLB,Active,6c338c70-42d9-4d35-bf87-04fe7e2f690a,,5944,['LB'],,119,060770D51D75,13782,Bobby Okereke,LB,3117253,1
,,,21171,,,,,Ron'quavion,,Tarver,FALSE,,,,Inactive,,,6240,['WR'],,9999999,,,Ron'quavion Tarver,WR,4048681,
,,,15727,,,,,Robert,29,Lester,FALSE,,,,Inactive,cffccec0-ada1-4beb-9f4e-ac639115fb54,,1744,['DB'],,9999999,,,Robert Lester,SS,16434,
,464626,,14471,,,,,Laron,32,Byrd,FALSE,,26135,,Inactive,d120cfe1-1bd3-499c-a662-66b564f8651b,,1217,['WR'],,9999999,,8518,Laron Byrd,WR,15536,
00-0031191,,,16246,,,,,Luke,30,Bowanko,FALSE,,27733,,Inactive,1818c219-44ae-4cd4-b8fe-5d93e596e936,,1980,['OL'],,9999999,,9772,Luke Bowanko,C,16830,
,,,22417,875523,,,,Kristian,27,Wilkerson,TRUE,LV,33349,,Active,b9a6720d-9c6f-46f2-bcee-b80550026437,,7438,['WR'],,369,947B463C825E,15163,Kristian Wilkerson,WR,3910176,
,,,22285,915938,,,,Doug,25,Costin,TRUE,,33122,,Active,cc5a9d21-10cd-4966-ad17-44edb238834d,,7289,['DL'],,9999999,,14951,Doug Costin,DT,4038987,
00-0033546,,,18938,694605,,,,Dalvin,30,Tomlinson,TRUE,CLE,30168,LDT,Active,6371b42c-2783-49e8-8def-ce4d7dc91081,,4092,['DL'],,9999999,54427948D08E,11946,Dalvin Tomlinson,DT,2979860,1
00-0032387,,,17981,824539,,,,Jarran,31,Reed,TRUE,SEA,29289,RDE,Active,c02b49d3-ddc1-4ffc-9f40-487199882fa5,,3220,['DL'],11322,9999999,4DFCB94B4674,11217,Jarran Reed,DT,3115312,1
,,,,924011,,,,Curtis,26,Robinson,TRUE,SF,,MLB,Active,4c1b3190-50e2-4918-8e3b-7bb012f8b304,,8020,['LB'],,9999999,E6B1EE93799F,15338,Curtis Robinson,LB,,2
,,,,1161746,,,,Jay,24,Ward,TRUE,MIN,,SS,Active,7d06db84-b31e-4b68-a6cc-93fb87763a7f,,10939,['DB'],,9999999,37536FAAB53C,16669,Jay Ward,DB,,2
00-0032094,871175,,17081,871175,,,,Tyrell,30,Adams,TRUE,,29111,,Active,4688d4e5-bbea-41c9-8a6a-c06bc34ac7b4,,2613,['LB'],,9999999,,10835,Tyrell Adams,LB,3895228,
00-0027812,,,12063,,,,,Dekoda,33,Watson,TRUE,,24193,,Active,680fd5cf-3bdc-4317-bc99-cbd97fbebeb3,,690,['LB'],,9999999,,6606,Dekoda Watson,LB,13482,
,,,22089,1049555,,,,Amik,26,Robertson,TRUE,DET,32809,NB,Active,23525664-b547-413b-9221-b09091b90edf,,6896,['DB'],,9999999,846EC93C2723,14709,Amik Robertson,CB,4239694,1
,,,22054,913388,,,,Ross,25,Blacklock,TRUE,,32709,,Active,7e2046da-1bdb-49b6-abb1-c35e725d84a3,,6795,['DL'],,9999999,9637395B81A5,14406,Ross Blacklock,DT,4038557,
,,,,1128938,,,,Tariqious,24,Tisdale,TRUE,,,,Active,fb89d160-d2f0-11ec-96a0-c3471a31202c,,8789,['DL'],,9999999,,16522,Tariqious Tisdale,DT,,
,,,15639,,,,,Casey,30,Walker,FALSE,,27100,,Inactive,a0708495-9af6-42b6-b391-71520c71ac3c,,1717,['DL'],,9999999,,9931,Casey Walker,DT,16441,
,,,,1289468,,,,Blake,21,Fisher,TRUE,HOU,,OL,Active,b38af46f-8c06-42e1-952e-d992da83eaca,,11684,['OL'],,9999999,055927A3C257,17798,Blake Fisher,OL,,
,511354,,12323,,,,,Joique,34,Bell,FALSE,,24262,,Inactive,be9c9570-0c2f-4ea8-bcd4-cf298b7f14a8,,736,['RB'],5986,9999999,,6489,Joique Bell,RB,13536,
,,,,1446718,,,,Kenneth,23,Odumegwu,TRUE,,,,Active,9acb9170-ea7c-11ed-9dd6-9359588efa60,,11244,['DL'],,9999999,1D89317563C9,17532,Kenneth Odumegwu,DL,,
,,,22199,923935,,,,Kristian,26,Welch,TRUE,DEN,33005,LILB,Active,0782b3a2-9693-40f6-aff2-a21bc8fa4c5d,,7197,['LB'],,9999999,72FFA02AAE29,15141,Kristian Welch,LB,4036153,3
,,,,1126815,,,,Michael,24,Dowell,TRUE,,,,Active,4063bfe0-0728-11ef-aade-5b566af2ab88,,12059,['DB'],,9999999,938EA3721A63,18283,Michael Dowell,DB,,
00-0032064,748574,,16893,,,,,DeAndre,30,Smelter,FALSE,,28520,,Inactive,10cdb5a6-8990-49b7-8b9f-5a459d6d94b9,,2436,['WR'],10430,9999999,,10232,DeAndre Smelter,WR,3055912,
,,,9049,,,,,Brad,34,Jones,FALSE,,9482,,Inactive,f7201332-06df-4ad1-b7af-3752eeae6d76,,423,['LB'],,9999999,,,Brad Jones,LB,12675,
 00-0035615,,,20907,871368,,,,Natrez,25,Patrick,TRUE,,32134,,Active,92e78492-1e80-453e-ab31-862e12ffe7d7,,6055,['LB'],,9999999,,13973,Natrez Patrick,LB,3728310,
 00-0035207,,,21307,879093,,Knee,,Jayson,25,Stanley,TRUE,,32120,,Inactive,bdeffac7-3509-4689-af1b-29e9fe86b008,,6349,['DB'],,9999999,,14027,Jayson Stanley,CB,3915190,
,,,,1127114,,,,Devon,,Williams,TRUE,,,,Active,151059c0-c981-11ec-a1a0-57a82b503f37,,8186,['WR'],,428,,15842,Devon Williams,WR,,
,,,21462,,,,,Taylor,,Cornelius,FALSE,,,,Inactive,,,6428,['QB'],,9999999,,,Taylor Cornelius,QB,3122424,
00-0032244,,,16833,,,,,Jamon,28,Brown,TRUE,,28460,,Active,d34ef6d4-6a88-4207-9344-a867d120753f,,2377,['OL'],10484,9999999,,10277,Jamon Brown,G,2576647,
00-0033862,732774,,19079,732774,,Calf,,Zane,28,Gonzalez,TRUE,,30337,,Inactive,cd0f4ef0-9914-4125-be4d-804a72350ceb,Strain,4233,['K'],12425,387,,11831,Zane Gonzalez,K,3043234,
 00-0034948,,,20807,830515,,,,Alijah,25,Holder,TRUE,,32218,,Active,1e8293b4-25ec-479d-83b3-ef231d84ebca,,6104,['DB'],,9999999,,13863,Alijah Holder,DB,3117249,
,,,,1107011,,,,Christopher,25,Dunn,TRUE,,,,Active,db046ea0-e84d-11ed-b0f9-4913ed85ec87,,11146,['K'],,9999999,,17370,Christopher Dunn,K,,
,,,,1124338,,,,Tyler,24,Badie,TRUE,DEN,,,Active,e62678b9-9816-420f-bf86-398e7fea7063,,8208,['RB'],,558,278EE0E68B9B,15893,Tyler Badie,RB,,
,508969,,16064,,,,,Shaquelle,30,Evans,TRUE,,27643,,Active,73972c5e-0ee9-4147-b0da-d0fd0f78f2f9,,1855,['WR'],,9999999,,9473,Shaquelle Evans,WR,16811,
00-0029848,511823,,15268,,,,,Nick,32,Williams,TRUE,DEN,27201,,Active,c87f0526-a85d-439d-a447-070c66ede612,,1604,['WR'],,9999999,,17647,Nick Williams,WR,16345,
00-0032832,915351,,18633,,,,,Marcus,29,Tucker,TRUE,,29904,,Inactive,cdd5db05-31b2-4d37-be93-cc60b6457fde,,3817,['WR'],,9999999,,11547,Marcus Tucker,WR,4012737,
,,,22041,882954,,,,Terence,27,Steele,TRUE,DAL,33093,OL,Active,9b1a3246-4f3b-47f7-9bf8-a33d6e454723,,6899,['OL'],,9999999,D5E0BE655CDB,14693,Terence Steele,T,3915834,
,,,,,,,,Washington,,Commanders,TRUE,WAS,,,,,,WAS,['DEF'],,,,,,DEF,,
,,,18201,,,,,Lloyd,25,Carrington,FALSE,,29907,,Inactive,f713a545-3e4b-4a09-9a42-e71498e83186,,3437,['DB'],,9999999,,11385,Lloyd Carrington,CB,2576654,
,,,,1147949,,,,Brandon,,Lewis,TRUE,,,,Active,999f68b0-d6f7-11ec-aa57-517890ca19ae,,8908,['WR'],,639,,16540,Brandon Lewis,WR,,
00-0034752,,,19814,820703,,,,Orlando,28,Brown,TRUE,CIN,31053,OL,Active,9d699fbc-ce11-4e42-a9b1-c94ecee8f613,,4948,"['OL', 'OT']",13092,9999999,4BBF9B22355A,12557,Orlando Brown,T,3116370,
00-0030575,,,15151,509368,,,,Xavier,32,Rhodes,TRUE,,26648,,Active,81a5c010-2e89-4b65-a924-015cf4ea3f94,,1536,['DB'],8386,9999999,,8637,Xavier Rhodes,CB,15810,
,,,,951553,,,,Michael,26,Niese,TRUE,DET,,OL,Active,2c426f80-d254-11ec-b16e-cf7159baf83d,,8750,['OL'],,9999999,D55856226A7F,,Michael Niese,G,,
 00-0035633,1163952,,21021,1163952,,,,Corey,28,Ballentine,TRUE,GB,32012,RCB,Active,e3a4104a-ceba-4df2-b265-70843ecf1fb0,,6283,['DB'],14153,9999999,06D9A9F92CA3,13795,Corey Ballentine,CB,4411769,2
,,,,1176410,,,,Raymond,24,Vohasek,TRUE,,,,Active,40e3cf08-0419-480e-9fbc-83f74b79bab1,,11047,['DL'],,9999999,,17412,Raymond Vohasek,DT,,
,,,,1229540,,,,Blake,23,Corum,TRUE,LAR,,RB,Active,93ba1da2-3679-4ddc-9687-0802349f9ee2,,11586,['RB'],,115,F443223E322F,17690,Blake Corum,RB,,2
,507471,,15381,,,,,Jeff,26,Tuel,FALSE,,27019,,Inactive,a2ceffa6-0ff7-4158-858f-8c01fea175f2,,1644,['QB'],,9999999,,,Jeff Tuel,QB,16237,
,,,18837,,,,,Joe,,Woods,FALSE,,,,Inactive,,,3998,,12154,9999999,,,Joe Woods,,,
,,,,976809,,,,Elijah,25,Cooks,TRUE,JAX,,,Active,c2cce6c0-e841-11ed-9d79-63f6ad42423a,,11139,['WR'],,333,0AD3392D44ED,17062,Elijah Cooks,WR,,
 00-0035605,1165728,,21297,,,,,Keenen,26,Brown,TRUE,,32128,,Active,d7e8585f-8213-4810-81d5-8005ecf55e5e,,6389,['TE'],,9999999,,13437,Keenen Brown,TE,3122421,
,,,16646,,,,,Bruce,28,Gaston,FALSE,,28108,,Injured Reserve,05526dc5-8397-4741-81bb-46ef2aba446e,,2243,['DL'],,9999999,,9747,Bruce Gaston,DT,17155,
,,,,,,,,Travis,,Blackshear,TRUE,,,,Active,b4796850-0be0-11ef-9b4f-9dd584ae7d62,,12272,['DB'],,9999999,,,Travis Blackshear,CB,,
,,,22327,888484,,,,J.J.,26,Koski,TRUE,,33254,,Active,ccf4746d-903a-4d51-8874-30953a304a84,,7339,['WR'],,537,,14926,J.J. Koski,WR,3910287,
,,,,1131680,,,,Garret,,Greenfield,TRUE,SEA,,,Active,1961ed80-0724-11ef-a570-8936e92f1c2f,,12044,['OT'],,9999999,B02657897B08,,Garret Greenfield,OT,,
,,,22135,934344,,,,Bravvion,27,Roy,TRUE,,32854,,Active,47dedc0e-a2fd-415c-8619-5a46867d83e2,,7124,['DL'],,9999999,5918C3CA75E1,14824,Bravvion Roy,DT,4035407,
,,,,1122035,,,,Daniel,23,Bellinger,TRUE,NYG,,TE,Active,42a1c03e-790e-46ba-b0d5-d304e44c02c7,,8225,['TE'],,280,A9177FD7E923,16036,Daniel Bellinger,TE,,1
,,,,,,,,Noah,,Henderson,TRUE,,,,Active,cb82add0-f012-11ed-9cf6-e5e43f84c57f,,11379,['OL'],,9999999,,,Noah Henderson,OL,,
,,,18584,,,,,Helva,26,Matungulu,FALSE,,29796,RDE,Inactive,,,3771,['DL'],,9999999,,11458,Helva Matungulu,DE,,3
,,,22150,933460,,,,TJ,24,Brunson,TRUE,,32908,,Active,8969d7bd-b4c8-4cdc-84c0-a78eab2c2b2b,,7148,['LB'],,9999999,,14834,TJ Brunson,LB,4038811,
 00-0035406,920758,,20816,920758,,,,Lil'Jordan,26,Humphrey,TRUE,DEN,32494,,Active,b7f930af-ddd2-4a48-9617-96bda81b0334,,5938,['WR'],,400,DA0D9C890BB9,13565,Lil'Jordan Humphrey,WR,4039057,
,,,14774,,,,,Kaelin,28,Burnett,FALSE,,,,Inactive,f2519187-33ed-442a-bf46-c312116e961d,,1300,['LB'],,9999999,,,Kaelin Burnett,OLB,15324,
,,,,1065021,,,,Travell,,Harris,TRUE,,,,Active,6443f5d0-d307-11ec-8b77-45b1765fd110,,8252,['WR'],,9999999,,16526,Travell Harris,WR,,
,,,,1514233,,,,Derek,23,Slywka,TRUE,,,,Active,952f8100-2440-11ef-bada-9be732053fa4,,12424,['DB'],,9999999,687E2ED447C5,18067,Derek Slywka,DB,,
,,,,1130269,,,,Eric,24,Miller,TRUE,,,,Active,dec547b0-0725-11ef-b72f-6d27d0d70d43,,12065,['OL'],,9999999,36B9728432B3,,Eric Miller,OL,,
,,,19621,,,,,Tevin,26,Homer,TRUE,,30842,,Active,345b3b4e-f0d9-4030-a9ec-7ae53b47f21b,,4714,['DB'],,9999999,,,Tevin Homer,CB,3932122,
,,,,1130236,,Undisclosed,,Cameron,24,McGrone,TRUE,IND,,LB,Inactive,b498432e-01a4-49ef-8f4d-cda153c7cdd5,,7814,['LB'],,9999999,00D1C2B4AC14,15601,Cameron McGrone,LB,,
,,,,1071824,,,,Quinton,25,Bohanna,TRUE,,,,Active,22c50029-dccc-464e-81fe-236c34b167cd,,7801,['DL'],,9999999,D2C93CA5DD07,15605,Quinton Bohanna,DT,,
00-0034489,1115408,,20462,,,,,Jalen,26,Tolliver,FALSE,,31322,,Inactive,56143424-550f-4929-8e0f-13ebf556f8e2,,5383,['WR'],,9999999,,13220,Jalen Tolliver,WR,4329491,
00-0034806,,,19986,745849,,Leg,,Micah,28,Kiser,TRUE,,31117,,Inactive,c16fcef9-ecdb-4696-9c92-5d5b959aafeb,,5074,['LB'],,9999999,,12846,Micah Kiser,LB,3048692,
 00-0035307,,,20885,830262,,,,Jimmy,28,Moreland,TRUE,,32059,,Inactive,4bbe8ab7-3ae2-42a6-a471-fd2b344843a2,,6070,['DB'],,9999999,,13603,Jimmy Moreland,CB,3120508,
,,,12088,,,,,Jay,41,Feely,FALSE,,,,Inactive,eccdeff9-fbcc-4871-8348-7b72e78d1bda,,692,['K'],,9999999,,,Jay Feely,K,,
,,,,1129525,,Undisclosed,,Lance,24,Robinson,TRUE,CIN,,DB,Inactive,d06ada30-0726-11ef-8b03-1f0512cbc261,,12064,['DB'],,9999999,B0CCEE5CFDB7,18287,Lance Robinson,DB,,
 00-0035344,,,21268,883423,,,,Aaron,26,Monteiro,TRUE,,32441,,Active,b84b415e-a7a5-4d3c-8128-9e58f002578c,,6572,"['OL', 'OT']",,9999999,,14281,Aaron Monteiro,OT,3915304,
,,,,,,,,Tairiq,,Stewart,TRUE,,,,Active,529129c0-0c8a-11ef-8031-0b4c454edef3,,12315,['OT'],,9999999,,,Tairiq Stewart,OT,,
,658409,,19175,,,,,Dalton,27,Crossan,TRUE,,30522,,Inactive,dbc8442c-9b94-4fe8-9c70-6d7cc1dab2fb,,4322,['RB'],,9999999,,12293,Dalton Crossan,RB,2969103,
00-0030474,494919,,14883,,,,,Josh,30,Boyce,FALSE,,26725,,Inactive,5b59a91a-3a9c-4473-b2eb-7673c8ec80b8,,1362,['WR'],8529,9999999,,8811,Josh Boyce,WR,15998,
,,,17766,,,,,Rob,27,Crisp,FALSE,,28803,,Inactive,9b4b1854-c431-4908-8f1f-470ca8a64eb0,,3051,['OL'],,9999999,,10280,Rob Crisp,OT,,
,,,,1172752,,,,Treyton,23,Welch,TRUE,NO,,,Active,07814d30-072a-11ef-ba75-176276cf11f0,,12079,['TE'],,686,BB3F25D999C3,18263,Treyton Welch,TE,,
,,,18459,,,,,Cory,29,Johnson,TRUE,,29645,,Active,34828cc7-77f0-4e1c-a5f0-5d61dec0cbac,,3661,['DL'],,9999999,,11304,Cory Johnson,NT,3115434,
,,,,912591,,,,Ryan,27,Neuzil,TRUE,ATL,,OL,Active,10f9c2c7-d03d-45b4-979f-0fd9b6938aa7,,7979,['OL'],,9999999,A3BB9C621651,15757,Ryan Neuzil,OL,,
,,,,1173391,,Hand,,Terique,24,Owens,TRUE,,,,Inactive,d4855cb0-057f-11ef-bf97-c57510b0ddc1,Fracture,11925,['WR'],,626,302B1E15D3F2,18087,Terique Owens,WR,,
,,,,1067049,,Undisclosed,,LJ,25,Davis,TRUE,,,DB,Active,895a0ce0-f365-11ed-bd62-9f3b0115a943,,11477,['DB'],,9999999,71FAA592258E,17618,LJ Davis,CB,,
,517128,,15503,,,,,Charles,30,James,FALSE,,27320,,Inactive,7c4c868b-425b-4b4d-9ca2-3a33d6793342,,1683,['DB'],,9999999,,9176,Charles James,CB,16561,
,,,22113,877246,,,,Eli,24,Wolf,TRUE,,33007,,Inactive,71c657d6-a2d9-48f3-b6db-dd4372e910f4,,7065,['TE'],,9999999,,14375,Eli Wolf,TE,3915400,
00-0027875,,,11385,399244,,,,Bryan,32,Bulaga,TRUE,LAC,23998,,Inactive,2f80e90d-dbff-4395-81c9-4e61c247d0f1,,596,"['OL', 'OT']",5693,9999999,,6540,Bryan Bulaga,T,13247,
 00-0035730,883454,,20890,,,,,Nyqwan,24,Murray,TRUE,,32636,,Active,b3465cdc-905a-4aef-acce-0709a3effd62,,5950,['WR'],,9999999,,13878,Nyqwan Murray,WR,3921571,
,,,21590,,,,,Duplicate,,Player,FALSE,PHI,,,Inactive,,,6690,['DB'],,9999999,,14019,Duplicate Player,CB,4423369,
00-0032935,749099,,18241,,,,,Johnny,31,Holton,TRUE,,29958,,Active,0ee05dd7-e99e-43c8-ba2b-0922be1d8be1,,3476,['WR'],,9999999,,11059,Johnny Holton,WR,3056906,
,161779,,4291,,,,,Josh,38,Cribbs,FALSE,,7448,,Injured Reserve,cc275b47-1dfc-4125-80de-8781f773fe1c,,166,['WR'],,9999999,,,Josh Cribbs,WR,,
,,,22101,,,,,Tyler,24,Higby,TRUE,,33032,,Active,0cbc61ab-f2f9-4f0f-a368-b33fa075d75e,,7007,['OL'],,9999999,,15115,Tyler Higby,OL,,
,,,22346,866049,,,,Jake,26,Bargas,TRUE,,33021,,Active,5690a8b7-c298-426f-be4b-4bd2f0046ae5,,7358,['RB'],,9999999,,15109,Jake Bargas,FB,3895835,
,,,18726,,,,,Nolan,29,Frese,FALSE,,30032,,Inactive,c6194bc4-ed96-4214-ab05-e16e5e5154ce,,3902,['LS'],,9999999,,11681,Nolan Frese,LS,2575574,
,,,22419,914021,,Hand,,Aaron,26,Brewer,TRUE,MIA,33338,OL,Active,2a41d03d-aec1-4821-a241-6fbe1878d3fd,,7440,['OL'],,9999999,E1C6CF8263C2,14897,Aaron Brewer,OL,4040537,
,,,,1060689,,,,Zach,25,Morton,TRUE,,,,Active,a1820b20-ec70-11ed-95cf-7fdbecf36d73,,11346,['DL'],,672,C8C99BCC5EA8,17455,Zach Morton,DL,,
00-0032807,,,18161,728192,,,,Clayton,29,Fejedelem,TRUE,,29479,,Active,94001c44-9eea-4d2b-a766-079ddcb2e8b0,,3400,['DB'],,9999999,,11244,Clayton Fejedelem,DB,3042455,
00-0032170,605413,,16899,,,,,Rashad,29,Greene,FALSE,,900026,,Inactive,73d6cb8a-3d72-4a6a-b3c9-fe61dfd1bd41,,2442,['WR'],10397,9999999,,10212,Rashad Greene,WR,2576785,
,,,21857,,,,,Dante,,Scarnecchia,TRUE,,,,Inactive,,,6773,,11344,9999999,,,Dante Scarnecchia,,,
 00-0035372,,,21154,,,,,Bunchy,26,Stallings,TRUE,,32099,,Active,8ae7ee0a-772f-441e-be2e-45508751d44b,,6414,['OL'],,9999999,,13680,Bunchy Stallings,C,3126330,
 00-0035266,,,20844,911709,,,,Michael,26,Jordan,TRUE,NE,31968,,Active,3dec63e9-ad9d-4d1f-8ba2-102d9474df2c,,5869,"['OG', 'OL']",,9999999,4569BCBFBCA1,13544,Michael Jordan,G,4040622,
 00-0033659,,,19458,691833,,Finger,,Joe,30,Jones,TRUE,,30785,,Active,5554177a-c14b-4931-85c6-fc302eb6770a,,4572,['LB'],,9999999,51DF6ECFCAF6,12454,Joe Jones,LB,2974344,
00-0031829,,,17247,,,,,Ladarius,28,Gunter,FALSE,,28925,,Inactive,972d6237-1b3b-4b6b-a789-b5ca8391ed90,,2779,['DB'],10727,9999999,,10396,Ladarius Gunter,CB,2969954,
,381408,,11501,,,,,Arrelious,33,Benn,FALSE,,24014,,Inactive,8de6e793-6b06-41c1-91eb-ed0682455cd6,,618,['WR'],,9999999,,6447,Arrelious Benn,WR,13218,
00-0033623,741543,,19424,,,,,Keith,26,Towbridge,TRUE,,30603,,Active,e927859a-16e3-481c-8d02-4d11a3a81dee,,4545,['TE'],,9999999,,12342,Keith Towbridge,TE,3040071,
,,,,1165241,,,,Nick,23,Anderson,TRUE,,,,Active,24f85660-e778-11ed-9f92-7dc1cb7cd678,,11106,['LB'],,9999999,,16982,Nick Anderson,LB,,
00-0034592,835382,,20451,,,,,Garrett,26,Johnson,TRUE,,31659,,Active,9ce95bf3-5f57-4429-bb81-720667bcdf1d,,5637,['WR'],,9999999,,13238,Garrett Johnson,WR,3126329,
,,,22377,943627,,,,Bryce,26,Huff,TRUE,PHI,33335,LOLB,Active,07b963d4-aef7-4874-ba04-f9b1ec1142d3,,7391,"['DL', 'LB']",,392,A006B0FCE1A5,15035,Bryce Huff,DE,4039375,1
,,,,1123491,,,,Thomas,24,Booker,TRUE,PHI,,LDE,Active,5605cc4e-a0ed-4525-9dc1-5d439544793a,,8380,['DL'],,9999999,F4BDCCCD43C9,16124,Thomas Booker,DL,,2
,542837,,16485,,,,,Rajion,29,Neal,TRUE,,28084,,Active,5f0c1287-c7cf-4427-99ca-179fd0f1b948,,2142,['RB'],,9999999,,9527,Rajion Neal,RB,17221,
