,Projections_2024,Projections_2022,Stats_2022,stats_id,Stats_2023,Cost_2023,Cost_2022,Bought_By_2023,Bought_By_2022,VORP_2024_med,VORP_2024_mean,VALUE,fantasy_data_id,Projections_2023,active,team,status,player_id,fantasy_positions,full_name,position,depth_chart_order
3637,71.9,87.4,84.9,822367.0,98.80000000000001,0,0,,,0,0,0,19017.0,41.5,True,DEN,Active,4171,['WR'],Josh Reynolds,WR,2.0
3639,2.3000000000000003,15.0,11.9,,9.8,0,0,,,0,0,0,21678.0,19.4,True,,Active,6926,['TE'],Brycen Hopkins,TE,
3641,14.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,JAX,Active,11698,['DL'],Maason Smith,DT,2.0
3642,17.3,2.6,17.3,,6.800000000000001,0,0,,,0,0,0,,4.7,True,PHI,Active,7946,['TE'],Jack Stoll,TE,
3644,143.0,200.0,108.0,,191.0,0,0,,,0,0,0,16271.0,184.0,True,,Active,1999,"['DL', 'LB']",Shaquil Barrett,LB,
3650,47.0,0.0,0.0,,3.0,0,0,,,0,0,0,,0.0,True,,Active,8576,['LB'],Ty Shelby,LB,
3651,29.0,46.0,62.0,,3.0,0,0,,,0,0,0,22068.0,0.0,True,,Active,7419,['DB'],James Pierre,CB,
3663,301.0,282.0,335.0,,330.0,0,0,,,0,0,0,19944.0,349.0,True,NE,Active,5318,['LB'],Ja'Whaun Bentley,LB,1.0
3670,51.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NE,Active,12415,['LB'],Jotham Russell,LB,
3674,179.0,62.0,178.0,,277.0,0,0,,,0,0,0,20776.0,221.0,True,NO,Active,5912,"['DL', 'LB']",Carl Granderson,DE,2.0
3684,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,7755,['DB'],Chris Wilcox,CB,
3685,99.0,89.0,251.0,,76.0,0,0,,,0,0,0,,235.0,True,WAS,Active,7827,['DB'],Darrick Forrest,DB,1.0
3689,51.0,645.16,964.0799999999999,,784.4,2,0,Lorrinstone,,0,0,0,,875.0400000000001,True,PHI,Active,8160,['QB'],Kenny Pickett,QB,2.0
3691,34.0,113.0,61.0,,54.0,0,0,,,0,0,0,20861.0,0.0,True,,Active,5914,['DB'],David Long,CB,
3692,92.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,MIA,Active,11663,"['DL', 'LB']",Chop Robinson,DE,2.0
3694,24.3,0.0,0.0,,10.100000000000001,0,0,,,0,0,0,,40.300000000000004,True,PIT,Active,9479,['TE'],Darnell Washington,TE,2.0
3695,151.0,129.0,220.0,,123.0,0,0,,,0,0,0,19014.0,219.0,True,IND,Active,4168,['DL'],Grover Stewart,DT,1.0
3698,84.6,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,PHI,Active,11577,['RB'],Will Shipley,RB,3.0
3700,176.0,208.0,177.0,,230.0,0,0,,,0,0,0,18013.0,171.0,True,MIA,Active,3252,['DB'],Kendall Fuller,CB,1.0
3703,29.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,SF,Active,11697,['DB'],Renardo Green,DB,2.0
3705,153.0,168.0,168.0,,125.0,0,0,,,0,0,0,19985.0,161.0,True,TEN,Active,5073,['DL'],Sebastian Joseph-Day,DT,1.0
3707,104.0,97.0,1917.0,,1796.0,0,1,,JohnnyUtahOhio,0,0,0,,100.0,True,CLE,,CLE,['DEF'],,DEF,
3714,197.0,193.60000000000002,241.6,944826.0,216.6,36,24,karatorbert,DaFlowMasta,0,0,0,21042.0,214.6,True,PHI,Active,5859,['WR'],A.J. Brown,WR,1.0
3720,343.3,317.0,356.78000000000003,830517.0,421.4,63,67,853047867152117760,BradleyPooper,0,0,0,18877.0,350.3,True,SF,Active,4034,['RB'],Christian McCaffrey,RB,1.0
3722,36.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TB,Active,11965,['DB'],Marcus Banks,DB,
3724,91.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TEN,Active,11691,['DL'],T'Vondre Sweat,DL,1.0
3730,65.0,0.0,0.0,,26.0,0,0,,,0,0,0,,0.0,True,ARI,Active,10969,['LB'],Owen Pappoe,LB,2.0
3738,111.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DET,Active,11661,['DB'],Terrion Arnold,DB,1.0
3744,121.30000000000001,150.9,141.2,891115.0,121.7,1,3,fartdoctor,DaFlowMasta,0,0,0,21077.0,120.20000000000002,True,CAR,Active,5937,['WR'],Diontae Johnson,WR,1.0
3753,194.0,209.0,281.0,,246.0,5,0,ahstewart,,0,0,0,18807.0,218.0,True,CLE,Active,3973,['DL'],Myles Garrett,DE,1.0
3757,255.0,242.0,263.0,,180.0,0,0,,,0,0,0,21984.0,258.0,True,NO,Active,7023,['LB'],Willie Gay,LB,1.0
3767,302.0,240.0,338.0,,328.0,2,0,853047867152117760,,0,0,0,,363.0,True,GB,Active,8266,['LB'],Quay Walker,LB,1.0
3776,111.0,98.0,149.0,,143.0,0,0,,,0,0,0,20934.0,179.0,True,NO,Active,6177,['DL'],Khalen Saunders,DT,1.0
3783,89.0,0.0,3.0,,257.0,0,0,,,0,0,0,,200.0,True,DAL,Active,8399,"['DB', 'LB']",Markquese Bell,DB,2.0
3788,24.9,83.3,55.8,750097.0,59.8,0,0,,,0,0,0,19319.0,64.8,True,,Active,4455,['RB'],Matt Breida,RB,
3792,189.0,210.0,249.0,,197.0,0,0,,,0,0,0,18875.0,205.0,True,WAS,Active,4032,['DL'],Jonathan Allen,DT,1.0
3794,70.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,MIA,Inactive,11797,['DB'],Patrick McMorris,DB,
3799,42.0,243.0,122.4,,142.0,0,0,,,0,0,0,18124.0,174.0,True,MIN,Active,3363,['LB'],Kamu Grugier-Hill,LB,2.0
3801,131.0,142.0,241.0,,155.0,0,0,,,0,0,0,20748.0,133.0,True,BUF,Active,5959,['DB'],Mike Edwards,DB,
3804,11.0,46.0,76.0,652847.0,10.0,0,0,,,0,0,0,16486.0,0.0,True,KC,Active,2143,['DL'],Mike Pennel,DT,2.0
3807,272.2,946.12,998.84,,1045.24,55,15,BradleyPooper,JohnnyUtahOhio,0,0,0,,916.52,True,PIT,Active,7591,['QB'],Justin Fields,QB,2.0
3813,8.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11236,['DL'],Devonnsha Maxwell,DL,
3819,19.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12257,['DB'],D.J. Miller,CB,
3820,27.0,91.0,85.0,,113.0,0,0,,,0,0,0,,0.0,True,ATL,Active,8104,['DB'],Dee Alford,DB,1.0
3821,25.0,184.0,136.0,,34.0,0,0,,,0,0,0,21001.0,145.0,True,SF,Active,6128,['DB'],Rock Ya-Sin,CB,2.0
3824,80.0,58.0,111.0,,0.0,0,0,,,0,0,0,,22.0,True,WAS,Active,8258,['K'],Cade York,K,1.0
3825,164.9,159.10000000000002,196.0,650914.0,182.0,7,10,ahstewart,ChrisMoffitt,0,0,0,16765.0,160.60000000000002,True,CLE,Active,2309,['WR'],Amari Cooper,WR,1.0
3845,310.5,355.2,362.8,883302.0,310.0,48,40,JohnnyUtahOhio,ahstewart,0,0,0,19766.0,306.2,True,PHI,Active,4866,['RB'],Saquon Barkley,RB,1.0
3854,230.0,170.0,230.0,,172.0,0,0,,,0,0,0,,213.0,True,JAX,Active,7667,['DB'],Tyson Campbell,CB,1.0
3863,39.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11948,['DB'],Robert Javier,CB,
3865,114.0,171.5,131.5,733754.0,37.900000000000006,2,2,853047867152117760,ahstewart,0,0,0,18914.0,154.20000000000002,True,NYJ,Active,4068,['WR'],Mike Williams,WR,2.0
3894,225.0,0.0,0.0,,238.0,0,0,,,0,0,0,,147.0,True,LAR,Active,10917,"['DL', 'LB']",Byron Young,LB,1.0
3899,310.0,247.0,427.0,,246.0,0,0,,,0,0,0,20968.0,261.0,True,KC,Active,6141,['LB'],Drue Tranquill,LB,1.0
3922,43.0,0.0,0.0,,5.0,0,0,,,0,0,0,21920.0,0.0,True,,Active,6940,['DB'],Shyheim Carter,DB,
3935,5.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12375,['DL'],Trajan Jeffcoat,DE,
3939,47.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11875,['DL'],Tre'Mon Morris-Brash,DE,
3941,91.0,83.0,126.0,,141.0,0,0,,,0,0,0,20033.0,99.0,True,MIA,Active,5119,['K'],Jason Sanders,K,1.0
3942,239.7,232.6,280.1,880398.0,285.1,41,3,wopemganghamstyle,BradleyPooper,0,0,0,20912.0,267.8,True,TEN,Active,5967,['RB'],Tony Pollard,RB,1.0
3954,165.0,202.0,281.0,,106.0,0,0,,,0,0,0,12902.0,157.0,True,PIT,Active,843,['DL'],Cameron Heyward,DT,1.0
3958,49.32,0.0,0.0,,60.24,0,0,,,0,0,0,,104.28,True,ARI,Active,10217,['QB'],Clayton Tune,QB,3.0
3961,82.0,130.0,58.0,,34.0,0,0,,,0,0,0,21887.0,0.0,True,ARI,Active,6851,"['DL', 'LB']",Julian Okwara,LB,
3962,21.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12157,['DB'],Chelen Garnes,DB,
3963,13.0,0.0,0.0,,15.0,0,0,,,0,0,0,,0.0,True,SF,Active,10966,['LB'],Robert Beal,LB,2.0
3964,70.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CLE,Active,11790,['LB'],Nathaniel Watson,LB,2.0
3971,418.0,255.0,410.0,,479.0,0,0,,,0,0,0,17085.0,379.0,True,DEN,Active,2617,['LB'],Alex Singleton,LB,1.0
3979,64.0,55.0,65.0,694609.0,126.0,0,0,,,0,0,0,18002.0,0.0,True,MIN,Active,3241,['DL'],Jonathan Bullard,DE,1.0
4000,70.60000000000001,0.0,0.0,,64.1,0,0,,,0,0,0,,22.3,True,LV,Active,10213,['WR'],Tre Tucker,WR,3.0
4003,36.9,226.9,92.2,914372.0,62.3,0,1,,DaFlowMasta,0,0,0,20798.0,31.4,True,,Active,5916,['RB'],Darrell Henderson,RB,
4010,35.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NE,Active,11809,['DB'],Marcellas Dial,DB,2.0
4011,126.0,40.800000000000004,59.5,,133.5,0,0,,,0,0,0,,65.8,True,ARI,Active,8130,['TE'],Trey McBride,TE,1.0
4014,155.0,94.0,187.0,,113.0,0,0,,,0,0,0,22060.0,0.0,True,CAR,Inactive,6969,['DB'],Dane Jackson,CB,
4018,15.6,14.0,18.4,,9.6,0,0,,,0,0,0,,22.400000000000002,True,BUF,Active,7536,['TE'],Quintin Morris,TE,3.0
4024,255.0,203.0,187.0,,284.0,0,0,,,0,0,0,,342.0,True,LV,Active,7677,['LB'],Divine Deablo,LB,1.0
4029,56.2,118.0,84.30000000000001,,82.4,0,0,,,0,0,0,,96.9,True,IND,Active,8142,['WR'],Alec Pierce,WR,4.0
4036,52.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NO,Active,11893,['LB'],Isaiah Stalbird,LB,
4037,89.0,114.0,20.0,,122.0,0,0,,,0,0,0,18481.0,124.0,True,BAL,Active,3681,['DL'],Michael Pierce,DT,1.0
4038,37.6,44.2,85.1,,116.2,0,0,,,0,0,0,21776.0,176.2,True,,Active,7045,['RB'],Joshua Kelley,RB,
4042,10.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,SEA,Active,11984,['DL'],Devere Levelston,DE,
4045,25.0,206.0,120.0,,14.0,0,0,,,0,0,0,13022.0,86.0,True,BUF,Active,871,"['DL', 'LB']",Von Miller,LB,1.0
4065,17.0,71.0,74.0,,102.0,0,0,,,0,0,0,,0.0,True,CLE,Active,8376,['DL'],Alex Wright,DL,2.0
4068,19.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,PIT,Active,11860,['DB'],Beanie Bishop,CB,1.0
4072,22.0,57.0,60.0,,45.0,0,0,,,0,0,0,20002.0,0.0,True,HOU,Active,5366,['DL'],Tim Settle,DT,2.0
4079,91.7,76.4,84.9,744425.0,99.9,0,1,,853004589719457792,0,0,0,17975.0,101.1,True,NE,Active,3214,['TE'],Hunter Henry,TE,1.0
4111,50.28,400.16,442.03999999999996,728169.0,272.64,0,1,,ahstewart,0,0,0,18811.0,59.16,True,BUF,Active,3976,['QB'],Mitchell Trubisky,QB,3.0
4112,138.0,117.0,153.0,,151.0,0,0,,,0,0,0,19932.0,0.0,True,WAS,Active,5330,['DL'],Dorance Armstrong,DE,1.0
4113,15.0,95.0,160.0,,129.0,0,0,,,0,0,0,21896.0,0.0,True,SF,Active,6812,"['DL', 'LB']",Yetur Gross-Matos,DE,2.0
4119,27.0,0.0,0.0,,144.0,0,0,,,0,0,0,,0.0,True,CHI,Active,10972,['DB'],Terell Smith,DB,2.0
4127,992.44,983.72,1446.26,,1371.3200000000002,45,12,wopemganghamstyle,wopemganghamstyle,0,0,0,,1043.88,True,JAX,Active,7523,['QB'],Trevor Lawrence,QB,1.0
4133,25.0,0.0,0.0,,15.0,0,0,,,0,0,0,,0.0,True,LAR,Inactive,10995,['DB'],Tre Tomlinson,CB,
4137,268.0,251.0,269.0,,0.0,0,0,,,0,0,0,19070.0,0.0,True,NYJ,Active,4224,['DB'],Chuck Clark,DB,1.0
4138,41.900000000000006,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NE,Active,11605,['TE'],Jaheim Bell,TE,2.0
4142,11.0,112.0,59.0,,6.0,0,0,,,0,0,0,,0.0,True,NO,Active,7629,['DL'],Payton Turner,DE,2.0
4148,50.0,0.0,2.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8483,['DL'],Kyron Johnson,DE,
4149,31.0,183.0,147.0,,116.0,0,0,,,0,0,0,21882.0,137.0,True,CHI,Active,6910,"['DL', 'LB']",Darrell Taylor,DE,1.0
4164,61.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DET,Active,11348,['LB'],Trevor Nowaske,LB,3.0
4165,34.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11206,['DB'],Benny Sapp,DB,
4167,11.0,0.0,24.0,,5.0,0,0,,,0,0,0,20346.0,0.0,True,NO,Active,5470,['DL'],Kendal Vickers,DE,
4170,18.0,83.0,115.0,,171.0,0,0,,,0,0,0,19868.0,126.0,True,NYJ,Active,5044,['DB'],Isaiah Oliver,CB,2.0
4172,40.0,0.0,0.0,,8.0,0,0,,,0,0,0,,0.0,True,PHI,Active,11030,['DL'],Moro Ojomo,DE,2.0
4174,68.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TB,Active,11986,['LB'],Antonio Grier,LB,
4175,20.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,GB,Active,11193,['LB'],Brenton Cox,LB,3.0
4178,140.0,234.0,190.0,826338.0,157.0,0,0,,,0,0,0,18937.0,254.0,True,BAL,Active,4091,['DB'],Marcus Williams,DB,1.0
4183,107.1,83.0,141.60000000000002,749185.0,172.3,1,1,JohnnyUtahOhio,wopemganghamstyle,0,0,0,18912.0,113.80000000000001,True,JAX,Active,4066,['TE'],Evan Engram,TE,1.0
4189,93.0,74.0,55.0,,124.0,0,0,,,0,0,0,21466.0,0.0,True,MIA,Active,6467,['DL'],Jonathan Harris,DT,
4200,209.0,291.9,306.2,728338.0,213.3,4,18,zackallen22,wopemganghamstyle,0,0,0,17923.0,171.2,True,DAL,Active,3164,['RB'],Ezekiel Elliott,RB,1.0
4218,187.0,156.0,195.0,,337.0,0,0,,,0,0,0,16323.0,199.0,True,LAC,Active,2036,"['DL', 'LB']",Khalil Mack,LB,1.0
4224,23.5,132.9,88.12,,19.7,0,1,,853047867152117760,0,0,0,21752.0,63.3,True,,Inactive,6886,['WR'],Chase Claypool,WR,
4226,44.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,MIN,Active,11907,['LB'],Dallas Gant,LB,
4230,109.0,217.2,184.3,,85.9,2,14,ChrisMoffitt,wopemganghamstyle,0,0,0,21861.0,146.4,True,NE,Active,6945,['RB'],Antonio Gibson,RB,2.0
4233,230.0,196.0,344.0,,244.0,0,0,,,0,0,0,21934.0,305.0,True,TEN,Active,7117,['DB'],L'Jarius Sneed,CB,1.0
4237,17.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DET,Active,11394,['LB'],Mitchell Agude,LB,
4240,85.0,105.0,95.0,218237.0,124.0,0,0,,,0,0,0,549.0,84.0,True,ARI,Active,17,['K'],Matt Prater,K,1.0
4257,25.0,53.0,23.0,,44.0,0,0,,,0,0,0,,0.0,True,IND,Active,8833,['DB'],Dallis Flowers,CB,1.0
4258,38.0,91.0,62.0,,229.0,0,0,,,0,0,0,21239.0,141.0,True,GB,Active,6333,['DB'],Keisean Nixon,CB,1.0
4273,19.0,101.0,69.0,,65.0,0,0,,,0,0,0,16813.0,0.0,True,DAL,Active,2357,['DL'],Jordan Phillips,DE,2.0
4274,41.0,0.0,0.0,,53.0,0,0,,,0,0,0,,0.0,True,SEA,Active,8275,['DB'],Josh Jobe,DB,
4286,21.0,86.0,71.0,,110.0,0,0,,,0,0,0,,0.0,True,BAL,Active,8400,['DL'],Travis Jones,DL,2.0
4291,179.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYG,Active,11674,['DB'],Tyler Nubin,DB,2.0
4302,15.0,50.0,70.0,,9.0,0,0,,,0,0,0,,0.0,True,,Active,8654,['DL'],Timmy Horne,DT,
4303,4.8,54.2,8.8,,21.1,0,0,,,0,0,0,,30.200000000000003,True,,Active,8171,['WR'],Kyle Philips,WR,
4312,211.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,GB,Active,11686,['DB'],Javon Bullard,DB,1.0
4317,110.4,22.900000000000002,77.80000000000001,,125.9,0,0,,,0,0,0,,105.9,True,NO,Active,8676,['WR'],Rashid Shaheed,WR,2.0
4319,72.3,58.6,84.30000000000001,883976.0,35.400000000000006,0,0,,,0,0,0,21142.0,44.4,True,WAS,Active,6271,['WR'],Olamide Zaccheaus,WR,4.0
4322,58.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYJ,Active,11000,['LB'],Zaire Barnes,LB,2.0
4327,38.0,121.0,16.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,7668,['DB'],Aaron Robinson,CB,
4342,90.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12174,['LB'],Ralen Goforth,LB,
4348,212.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,WAS,Inactive,11778,['LB'],Jordan Magee,LB,
4351,257.0,227.0,319.0,,246.0,0,0,,,0,0,0,21123.0,196.0,True,DAL,Active,6291,['DB'],Donovan Wilson,DB,1.0
4359,89.0,44.0,11.0,,25.0,0,0,,,0,0,0,,0.0,True,BAL,Active,8287,"['DL', 'LB']",David Ojabo,DL,2.0
4368,83.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,MIN,Active,11792,['K'],Will Reichard,K,1.0
4370,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ARI,Inactive,11717,['DB'],Elijah Jones,DB,2.0
4375,24.0,50.0,118.0,,77.0,0,0,,,0,0,0,22422.0,108.0,True,LAC,Active,7443,['DL'],Teair Tart,DT,2.0
4378,28.1,25.6,78.2,,47.0,0,0,,,0,0,0,21760.0,84.1,True,NYG,Active,6920,['WR'],Isaiah Hodgins,WR,
4382,21.0,85.0,39.0,,125.0,0,0,,,0,0,0,,0.0,True,DET,Active,7680,['DB'],Ifeatu Melifonwu,CB,2.0
4383,72.1,0.0,0.0,,66.80000000000001,0,0,,,0,0,0,,95.80000000000001,True,CAR,Active,10225,['WR'],Jonathan Mingo,WR,4.0
4387,211.0,69.0,114.0,,217.0,0,0,,,0,0,0,,210.0,True,BAL,Active,7685,['DB'],Brandon Stephens,DB,1.0
4391,21.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DET,Active,12161,['DB'],Loren Strickland,DB,3.0
4397,32.0,0.0,3.0,828353.0,3.0,0,0,,,0,0,0,17337.0,0.0,True,DAL,Active,2869,['DB'],C.J. Goodwin,CB,2.0
4403,95.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LV,Active,11761,['LB'],Tommy Eichenberg,LB,2.0
4404,44.0,0.0,0.0,,0.0,0,0,,,0,0,0,22321.0,0.0,True,KC,Active,7329,['LB'],Cole Christiansen,LB,
4413,98.0,79.0,2022.0,,1962.0,1,0,Lorrinstone,,0,0,0,,88.0,True,ATL,,ATL,['DEF'],,DEF,
4416,68.5,0.0,0.0,,62.2,0,0,,,0,0,0,,39.6,True,WAS,Active,10219,['RB'],Chris Rodriguez,RB,
4417,85.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DAL,Active,10933,['LB'],DeMarvion Overshown,LB,2.0
4420,149.0,145.0,166.0,,191.0,0,0,,,0,0,0,,196.0,True,IND,Active,7633,['DL'],Kwity Paye,DE,2.0
4423,23.9,0.0,68.6,840691.0,11.5,7,9,fartdoctor,wopemganghamstyle,0,0,0,19799.0,132.5,True,,Active,4985,['RB'],Rashaad Penny,RB,
4426,21.4,126.30000000000001,78.7,922026.0,21.4,0,1,,DaFlowMasta,0,0,0,20788.0,78.0,True,KC,Active,5917,['WR'],Mecole Hardman,WR,7.0
4427,44.0,0.0,0.0,,64.0,0,0,,,0,0,0,,0.0,True,KC,Active,8710,['LB'],Jack Cochrane,LB,2.0
4432,45.0,195.0,135.0,,36.0,0,0,,,0,0,0,19949.0,138.0,True,PHI,Active,5361,['DB'],Avonte Maddox,CB,2.0
4436,72.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYJ,Inactive,12054,['LB'],Jimmy Ciarlo,LB,
4442,24.0,47.0,30.0,,170.0,0,0,,,0,0,0,21373.0,253.0,True,DEN,Active,6419,['DB'],P.J. Locke,DB,1.0
4449,165.1,143.2,157.8,877790.0,230.4,6,2,Lorrinstone,853004589719457792,0,0,0,19844.0,167.6,True,CHI,Active,4983,['WR'],DJ Moore,WR,1.0
4451,108.80000000000001,125.0,104.2,791365.0,102.2,7,9,ChrisMoffitt,ChrisMoffitt,0,0,0,19863.0,119.80000000000001,True,PHI,Active,5022,['TE'],Dallas Goedert,TE,1.0
4455,131.0,0.0,0.0,,114.0,0,0,,,0,0,0,,97.0,True,PIT,Active,10901,['DL'],Keeanu Benton,NT,1.0
4456,95.0,96.0,1961.0,,1908.0,3,0,TheMattNelson,,0,0,0,,95.0,True,CAR,,CAR,['DEF'],,DEF,
4478,19.0,54.0,81.0,,3.0,0,0,,,0,0,0,22057.0,0.0,True,,Active,6935,['DB'],Josiah Scott,CB,
4480,27.0,0.0,0.0,,13.0,0,0,,,0,0,0,,0.0,True,,Active,8284,['DB'],Vincent Gray,DB,
4491,54.0,78.0,16.0,,0.0,0,0,,,0,0,0,21449.0,0.0,True,TEN,Active,6612,['LB'],Luke Gifford,LB,3.0
4497,61.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,HOU,Active,12125,['DB'],Mark Perry,DB,
4500,32.0,142.0,78.0,,155.0,0,0,,,0,0,0,18975.0,0.0,True,DAL,Active,4129,['DB'],Jourdan Lewis,CB,1.0
4547,131.0,115.0,69.0,,108.0,0,0,,,0,0,0,,0.0,True,NYG,Active,8310,['DB'],Cor'Dale Flott,DB,1.0
4548,104.6,133.5,132.60000000000002,733643.0,173.4,0,2,,BradleyPooper,0,0,0,15534.0,106.60000000000001,True,CAR,Active,1689,['WR'],Adam Thielen,WR,2.0
4559,91.0,111.0,164.0,,31.0,0,0,,,0,0,0,21869.0,105.0,True,JAX,Active,6972,['DL'],DaVon Hamilton,DT,1.0
4568,24.0,92.0,49.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8353,['DB'],Verone McKinley,DB,
4569,90.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,GB,Active,11949,['K'],Brayden Narveson,K,1.0
4570,177.0,0.0,0.0,,126.0,0,0,,,0,0,0,,174.0,True,WAS,Active,10882,['DB'],Emmanuel Forbes,CB,2.0
4572,78.0,68.0,84.0,,114.0,0,0,,,0,0,0,20757.0,0.0,True,WAS,Active,5842,['DL'],Clelin Ferrell,DE,1.0
4573,74.0,332.0,315.0,,139.0,0,0,,,0,0,0,22004.0,281.0,True,NYG,Active,6781,"['DB', 'LB']",Isaiah Simmons,DB,2.0
4577,49.0,0.0,0.0,,117.0,0,0,,,0,0,0,,0.0,True,PHI,Active,10919,['DB'],Sydney Brown,DB,
4588,42.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYG,Active,11700,['DB'],Dru Phillips,DB,1.0
4595,18.0,0.0,0.0,,6.0,0,0,,,0,0,0,22082.0,0.0,True,IND,Active,7111,['DL'],McTelvin Agim,DT,
4603,136.0,0.0,0.0,,140.0,0,0,,,0,0,0,,111.0,True,PHI,Active,10888,['DL'],Jalen Carter,DL,1.0
4604,83.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8292,['LB'],Darrian Beavers,LB,
4606,249.0,279.0,287.0,,215.0,0,0,,,0,0,0,,261.0,True,MIA,Active,7666,['DB'],Jevon Holland,DB,1.0
4612,18.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Active,12234,['DB'],Shemar Bartholomew,CB,2.0
4627,24.3,59.7,90.0,660151.0,16.200000000000003,0,0,,,0,0,0,19491.0,22.9,True,MIN,Active,4602,['TE'],Robert Tonyan,TE,
4632,10.0,0.0,13.0,,0.0,0,0,,,0,0,0,,0.0,True,JAX,Active,8342,['DL'],Esezi Otomewo,DL,4.0
4634,6.1,22.1,34.8,694931.0,3.2,0,0,,,0,0,0,19035.0,6.2,True,SF,Active,4189,['TE'],Eric Saubert,TE,2.0
4636,20.0,0.0,14.0,,97.0,0,0,,,0,0,0,,0.0,True,JAX,Active,8305,['DB'],Montaric Brown,DB,2.0
4647,121.0,90.0,45.0,,131.0,0,0,,,0,0,0,,108.0,True,PHI,Active,8269,['DL'],Jordan Davis,DL,1.0
4656,26.900000000000002,17.8,40.6,820435.0,50.4,0,0,,,0,0,0,20487.0,26.9,True,MIN,Active,5695,['WR'],Brandon Powell,WR,4.0
4657,167.0,130.0,210.0,,163.0,0,0,,,0,0,0,19020.0,188.0,True,NE,Active,4174,['DL'],Deatrich Wise,DE,1.0
4666,19.0,0.0,0.0,,11.0,0,0,,,0,0,0,,0.0,True,,Active,11029,['DB'],Nic Jones,CB,
4669,13.0,0.0,0.0,,6.0,0,0,,,0,0,0,,0.0,True,SEA,Active,10997,['DB'],Jerrick Reed,DB,
4670,46.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NE,Active,12164,['LB'],Curtis Jacobs,LB,2.0
4672,114.0,0.0,83.0,,110.0,0,0,,,0,0,0,,153.0,True,LAR,Active,8381,['DB'],Cobie Durant,DB,1.0
4676,76.7,63.7,102.2,834990.0,92.1,0,0,,,0,0,0,19988.0,71.3,True,NYJ,Active,5133,['TE'],Tyler Conklin,TE,1.0
4677,100.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,WAS,Active,11676,['DB'],Mike Sainristil,DB,1.0
4680,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DEN,Active,11325,['DB'],Reese Taylor,CB,
